날짜,종가,시가,고가,저가,거래량,변동 %
2019-09-13,12306000.0,12418000.0,12444000.0,12137000.0,2443.51292131,-0.90%
2019-09-12,12427000.0,12163000.0,12466000.0,12038000.0,3436.84212336,2.17%
2019-09-11,12162000.0,12073000.0,12255000.0,11858000.0,3747.82512087,0.74%
2019-09-10,12078000.0,12270000.0,12330000.0,11962000.0,3132.17632188,-1.56%
2019-09-09,12278000.0,12370000.0,12480000.0,12010000.0,5421.69210394,-0.74%
2019-09-08,12370000.0,12475000.0,12579000.0,12271000.0,2998.75719124,-0.84%
2019-09-07,12473000.0,12340000.0,12588000.0,12335000.0,3300.44318828,1.08%
2019-09-06,12341000.0,12644000.0,13014000.0,12306000.0,8927.34060442,-2.40%
2019-09-05,12644000.0,12636000.0,12752000.0,12533000.0,3920.57195261,0.06%
2019-09-04,12641000.0,12722000.0,12900000.0,12438000.0,6669.27583971,-0.64%
2019-09-03,12703000.0,12435000.0,12959000.0,12310000.0,9806.45336225,2.16%
2019-09-02,12435000.0,11768000.0,12545000.0,11726000.0,6302.83112041,5.67%
2019-09-01,11768000.0,11612000.0,11860000.0,11544000.0,2564.52409767,1.34%
2019-08-31,11612000.0,11643000.0,11718000.0,11500000.0,2750.65389976,-0.27%
2019-08-30,11632000.0,11525000.0,11768000.0,11384000.0,4350.76365002,0.93%
2019-08-29,11525000.0,11787000.0,11788000.0,11380000.0,6298.06439684,-2.22%
2019-08-28,11787000.0,12208000.0,12319000.0,11684000.0,6489.41656104,-3.45%
2019-08-27,12208000.0,12415000.0,12444000.0,12088000.0,3899.29018809,-1.67%
2019-08-26,12421000.0,12218000.0,12680000.0,12209000.0,7128.12167165,1.66%
2019-08-25,12218000.0,12201000.0,12410000.0,12000000.0,4711.94391647,0.14%
2019-08-24,12201000.0,12454000.0,12470000.0,11985000.0,4726.72264489,-2.03%
2019-08-23,12443000.0,12210000.0,12523000.0,12138000.0,6873.32738549,1.91%
2019-08-22,12210000.0,12293000.0,12383000.0,11870000.0,9088.12379505,-0.68%
2019-08-21,12293000.0,12959000.0,13014000.0,12011000.0,11402.28623537,-5.14%
2019-08-20,12952000.0,13166000.0,13211000.0,12746000.0,8459.48670027,-1.63%
2019-08-19,13165000.0,12512000.0,13191000.0,12413000.0,10273.77158288,5.22%
2019-08-18,12509000.0,12422000.0,12729000.0,12230000.0,6357.87368969,0.70%
2019-08-17,12424000.0,12575000.0,12722000.0,12201000.0,6445.93547673,-1.20%
2019-08-16,12575000.0,12620000.0,12847000.0,11930000.0,17519.15336984,-0.36%
2019-08-15,12619000.0,12200000.0,12770000.0,11535000.0,20920.03379127,3.43%
2019-08-14,12202000.0,13147000.0,13152000.0,12109000.0,13208.81054594,-7.19%
2019-08-13,13147000.0,13696000.0,13745000.0,13012000.0,7466.96099317,-4.01%
2019-08-12,13696000.0,13876000.0,13893000.0,13535000.0,3581.48838483,-1.30%
2019-08-11,13876000.0,13698000.0,13918000.0,13434000.0,5737.5360073,1.30%
2019-08-10,13699000.0,14246000.0,14331000.0,13582000.0,8664.21798351,-3.84%
2019-08-09,14248000.0,14250000.0,14315000.0,13980000.0,7624.83526974,-0.01%
2019-08-08,14241000.0,14197000.0,14310000.0,13841000.0,9231.75268362,0.31%
2019-08-07,14219000.0,13782000.0,14408000.0,13570000.0,16557.39288205,3.17%
2019-08-06,13782000.0,14181000.0,14570000.0,13455000.0,22453.01941633,-2.81%
2019-08-05,14181000.0,12958000.0,14213000.0,12948000.0,18719.86010936,9.44%
2019-08-04,12958000.0,12772000.0,13036000.0,12475000.0,8484.58320479,1.46%
2019-08-03,12773000.0,12563000.0,12883000.0,12523000.0,7491.78097596,1.67%
2019-08-02,12563000.0,12317000.0,12768000.0,12213000.0,9548.01565542,2.00%
2019-08-01,12317000.0,11956000.0,12412000.0,11682000.0,7300.30830386,3.02%
2019-07-31,11957000.0,11323000.0,11960000.0,11300000.0,8042.51654364,5.60%
2019-07-30,11323000.0,11280000.0,11500000.0,11146000.0,4773.20645331,0.38%
2019-07-29,11280000.0,11312000.0,11547000.0,11151000.0,4965.89960032,-0.28%
2019-07-28,11310000.0,11306000.0,11417000.0,11000000.0,4658.22707119,0.04%
2019-07-27,11310000.0,11680000.0,12011000.0,11121000.0,8266.20538641,-3.17%
2019-07-26,11680000.0,11738000.0,11738000.0,11456000.0,5539.77501847,-0.49%
2019-07-25,11743000.0,11611000.0,12103000.0,11556000.0,7073.00169757,1.14%
2019-07-24,11611000.0,11797000.0,11811000.0,11327000.0,8792.82200225,-1.58%
2019-07-23,11797000.0,12311000.0,12337000.0,11770000.0,9196.95112987,-4.18%
2019-07-22,12310000.0,12565000.0,12683000.0,12101000.0,7619.39808956,-2.03%
2019-07-21,12565000.0,12780000.0,12843000.0,12300000.0,7503.34531353,-1.68%
2019-07-20,12780000.0,12549000.0,13090000.0,12410000.0,12766.06610129,1.84%
2019-07-19,12549000.0,12656000.0,12805000.0,12210000.0,16966.26425103,-0.85%
2019-07-18,12659000.0,11642000.0,12800000.0,11082000.0,30361.56543744,8.74%
2019-07-17,11648000.0,11448000.0,11993000.0,10880000.0,29435.3111246,1.75%
2019-07-16,11448000.0,13162000.0,13388000.0,11325000.0,25524.42453999,-13.02%
2019-07-15,13166000.0,12425000.0,13440000.0,11858000.0,23622.08610276,5.96%
2019-07-14,12425000.0,13810000.0,13857000.0,12393000.0,18601.5880795,-10.03%
2019-07-13,13810000.0,14194000.0,14266000.0,13373000.0,10525.64945175,-2.71%
2019-07-12,14199000.0,13770000.0,14300000.0,13240000.0,17827.61270592,3.12%
2019-07-11,13770000.0,14594000.0,14662000.0,13488000.0,25449.01584899,-5.65%
2019-07-10,14595000.0,14940000.0,15537000.0,14010000.0,29004.84701858,-2.31%
2019-07-09,14940000.0,14569000.0,15167000.0,14449000.0,18409.06927592,2.55%
2019-07-08,14570000.0,13658000.0,14712000.0,13504000.0,13219.12416828,6.68%
2019-07-07,13652000.0,13608000.0,13777000.0,13402000.0,6112.29934939,0.32%
2019-07-06,13607000.0,13352000.0,13980000.0,13337000.0,11029.65693401,1.91%
2019-07-05,13367000.0,13535000.0,13790000.0,13100000.0,15604.87414517,-1.24%
2019-07-04,13535000.0,14424000.0,14543000.0,13446000.0,17777.00140039,-6.16%
2019-07-03,14419000.0,13205000.0,14450000.0,13205000.0,29701.05312366,9.19%
2019-07-02,13205000.0,13027000.0,13352000.0,11850000.0,33653.85372014,1.37%
2019-07-01,13026000.0,13599000.0,13846000.0,12330000.0,25148.22954355,-4.21%
2019-06-30,13598000.0,14576000.0,14823000.0,13501000.0,15823.17086473,-6.71%
2019-06-29,14576000.0,15306000.0,15446000.0,14246000.0,20528.56039002,-4.77%
2019-06-28,15307000.0,14021000.0,15400000.0,13597000.0,34255.78282605,9.17%
2019-06-27,14028000.0,15854000.0,16451000.0,13088000.0,53630.66520719,-11.52%
2019-06-26,15854000.0,13942000.0,16840000.0,13858000.0,49346.44063007,13.71%
2019-06-25,13941000.0,12896000.0,13999000.0,12850000.0,15996.640205,8.10%
2019-06-24,12891000.0,12681000.0,12980000.0,12456000.0,8410.98247577,1.66%
2019-06-23,12681000.0,12398000.0,13036000.0,12200000.0,10604.85648318,2.28%
2019-06-22,12398000.0,11994000.0,13043000.0,11818000.0,24086.22072139,3.37%
2019-06-21,11994000.0,11350000.0,12000000.0,11338000.0,10040.27928899,5.67%
2019-06-20,11349000.0,11064000.0,11421000.0,10931000.0,8734.01302562,2.58%
2019-06-19,11063000.0,10901000.0,11100000.0,10845000.0,5153.06082226,1.49%
2019-06-18,10902000.0,11055000.0,11100000.0,10750000.0,7165.30905941,-1.38%
2019-06-17,11055000.0,10710000.0,11187000.0,10694000.0,8591.80232045,3.22%
2019-06-16,10710000.0,10523000.0,11150000.0,10451000.0,12029.90223717,1.78%
2019-06-15,10528000.0,10462000.0,10600000.0,10311000.0,6509.17413273,0.63%
2019-06-14,10462000.0,9935000.0,10514000.0,9859000.0,8254.26870027,5.30%
2019-06-13,9935000.0,9803000.0,10028000.0,9705000.0,5739.21112792,1.35%
2019-06-12,9803000.0,9587000.0,9869000.0,9505000.0,7049.16366521,2.25%
2019-06-11,9587000.0,9732000.0,9789000.0,9470000.0,5510.10969543,-1.49%
2019-06-10,9731000.0,9477000.0,9789000.0,9284000.0,6749.56912781,2.68%
2019-06-09,9474000.0,9745000.0,9784000.0,9381000.0,5372.7306867,-2.78%
2019-06-08,9733000.0,9751000.0,9825000.0,9601000.0,4779.91352376,-0.18%
2019-06-07,9749000.0,9495000.0,9830000.0,9388000.0,7875.53016935,2.68%
2019-06-06,9495000.0,9583000.0,9644000.0,9172000.0,6689.69736357,-0.92%
2019-06-05,9583000.0,9487000.0,9826000.0,9326000.0,11685.99256793,1.01%
2019-06-04,9486000.0,9999000.0,10017000.0,9230000.0,13615.31195031,-5.13%
2019-06-03,9999000.0,10505000.0,10509000.0,9990000.0,8905.52487849,-4.82%
2019-06-02,10505000.0,10350000.0,10599000.0,10340000.0,6868.79564903,1.50%
2019-06-01,10350000.0,10383000.0,10400000.0,10228000.0,5514.70590256,-0.32%
2019-05-31,10383000.0,10113000.0,10394000.0,9881000.0,9590.30573478,2.67%
2019-05-30,10120000.0,10325000.0,10815000.0,9911000.0,14079.82620793,-1.99%
2019-05-29,10325000.0,10332000.0,10500000.0,10060000.0,8371.07028924,-0.07%
2019-05-28,10333000.0,10372000.0,10436000.0,10200000.0,6739.85220975,-0.38%
2019-05-27,10376000.0,10297000.0,10610000.0,10240000.0,12067.23805525,0.77%
2019-05-26,10299000.0,9594000.0,10470000.0,9386000.0,11097.02673955,7.35%
2019-05-25,9594000.0,9583000.0,9658000.0,9510000.0,4423.41467288,0.11%
2019-05-24,9580000.0,9491000.0,9700000.0,9346000.0,8929.98092211,0.94%
2019-05-23,9491000.0,9304000.0,9593000.0,9003000.0,9626.42743604,2.01%
2019-05-22,9309000.0,9509000.0,9611000.0,9220000.0,8874.09362343,-2.10%
2019-05-21,9509000.0,9581000.0,9646000.0,9402000.0,9783.22266274,-0.75%
2019-05-20,9581000.0,9712000.0,9713000.0,9200000.0,11458.02697678,-1.35%
2019-05-19,9712000.0,8819000.0,9809000.0,8810000.0,16388.29983101,10.13%
2019-05-18,8823000.0,8891000.0,9232000.0,8684000.0,11615.27700105,-0.76%
2019-05-17,8891000.0,9465000.0,9557000.0,8360000.0,22071.33565071,-6.06%
2019-05-16,9465000.0,9606000.0,9842000.0,9247000.0,17057.02756153,-1.47%
2019-05-15,9606000.0,9499000.0,9757000.0,9220000.0,17857.0863588,1.13%
2019-05-14,9499000.0,9235000.0,9907000.0,9100000.0,25056.33445661,2.86%
2019-05-13,9230000.0,8166000.0,9518000.0,8064000.0,26618.70635664,13.03%
2019-05-12,8170000.0,8370000.0,8807000.0,7950000.0,21060.149816,-2.39%
2019-05-11,8368000.0,7495000.0,8551000.0,7491000.0,24016.23318105,11.65%
2019-05-10,7495000.0,7272000.0,7588000.0,7228000.0,10597.21131677,3.07%
2019-05-09,7273000.0,6952000.0,7299000.0,6943000.0,9562.19350399,4.62%
2019-05-08,6959000.0,6752000.0,6959000.0,6670000.0,5646.19320357,3.07%
2019-05-07,6753000.0,6620000.0,6930000.0,6618000.0,7375.75047151,2.01%
2019-05-06,6620000.0,6703000.0,6712000.0,6573000.0,3956.9602345,-1.24%
2019-05-05,6704000.0,6718000.0,6731000.0,6607000.0,3199.97736446,-0.21%
2019-05-04,6719000.0,6596000.0,6759000.0,6452000.0,6998.19026783,1.86%
2019-05-03,6596000.0,6327000.0,6716000.0,6300000.0,11092.57495268,4.25%
2019-05-02,6327000.0,6193000.0,6378000.0,6165000.0,5239.96342431,2.16%
2019-05-01,6192000.0,6117000.0,6198000.0,6107000.0,3938.46440095,1.23%
2019-04-30,6117000.0,6030000.0,6160000.0,6007000.0,5325.66521626,1.44%
2019-04-29,6029000.0,6138000.0,6159000.0,5963000.0,5702.959786,-1.78%
2019-04-28,6138000.0,6115000.0,6188000.0,6089000.0,3983.08641683,0.38%
2019-04-27,6114000.0,6139000.0,6164000.0,6080000.0,3095.99607482,-0.41%
2019-04-26,6137000.0,6120000.0,6347000.0,6010000.0,10592.33130941,0.28%
2019-04-25,6120000.0,6415000.0,6448000.0,6082000.0,8244.90323779,-4.60%
2019-04-24,6415000.0,6449000.0,6566000.0,6288000.0,11844.50070092,-0.53%
2019-04-23,6450000.0,6237000.0,6549000.0,6219000.0,10869.22891599,3.42%
2019-04-22,6237000.0,6145000.0,6276000.0,6092000.0,6659.99298085,1.50%
2019-04-21,6145000.0,6138000.0,6177000.0,6047000.0,5971.98194427,0.11%
2019-04-20,6141000.0,6086000.0,6156000.0,6079000.0,3994.04389513,0.90%
2019-04-19,6087000.0,6070000.0,6147000.0,5991000.0,6350.20410717,0.28%
2019-04-18,6070000.0,6004000.0,6094000.0,5998000.0,8489.43472618,1.10%
2019-04-17,6004000.0,6024000.0,6080000.0,5971000.0,5946.73096896,-0.33%
2019-04-16,6024000.0,5860000.0,6034000.0,5772000.0,7498.73648699,2.80%
2019-04-15,5860000.0,5958000.0,6025000.0,5840000.0,8101.81650803,-1.64%
2019-04-14,5958000.0,5889000.0,5998000.0,5828000.0,4218.82004407,1.17%
2019-04-13,5889000.0,5896000.0,5932000.0,5822000.0,4226.05326009,-0.12%
2019-04-12,5897000.0,5860000.0,5927000.0,5650000.0,8432.76271085,0.63%
2019-04-11,5860000.0,6166000.0,6196000.0,5800000.0,14323.59630125,-4.96%
2019-04-10,6166000.0,6001000.0,6250000.0,5999000.0,8318.97682643,2.75%
2019-04-09,6000000.0,6091000.0,6092000.0,5939000.0,7547.51871099,-1.49%
2019-04-08,6091000.0,5910000.0,6104000.0,5841000.0,11262.5617768,3.06%
2019-04-07,5910000.0,5793000.0,5950000.0,5757000.0,8606.56750049,2.02%
2019-04-06,5793000.0,5685000.0,5975000.0,5641000.0,10079.33500166,1.90%
2019-04-05,5685000.0,5567000.0,5722000.0,5559000.0,12728.86348074,2.12%
2019-04-04,5571000.0,5601000.0,5718000.0,5452000.0,11968.33556833,-0.54%
2019-04-03,5594000.0,5411000.0,5864000.0,5367000.0,23006.90185268,3.38%
2019-04-02,5411000.0,4711000.0,5525000.0,4706000.0,35779.36962198,14.86%
2019-04-01,4711000.0,4661000.0,4760000.0,4621000.0,13066.44049624,1.07%
2019-03-31,4661000.0,4636000.0,4670000.0,4618000.0,7660.19035262,0.54%
2019-03-30,4636000.0,4642000.0,4680000.0,4533000.0,7117.93320635,-0.13%
2019-03-29,4641000.0,4550000.0,4676000.0,4548000.0,8584.39564075,2.00%
2019-03-28,4550000.0,4548000.0,4592000.0,4525000.0,8955.6799217,0.04%
2019-03-27,4548000.0,4493000.0,4553000.0,4477000.0,6801.09104325,1.22%
2019-03-26,4493000.0,4487000.0,4494000.0,4420000.0,7150.76182259,0.13%
2019-03-25,4487000.0,4526000.0,4548000.0,4425000.0,9560.22460821,-0.86%
2019-03-24,4525000.0,4505000.0,4539000.0,4492000.0,6141.26696193,0.44%
2019-03-23,4507000.0,4489000.0,4535000.0,4481000.0,4010.8007386,0.40%
2019-03-22,4490000.0,4491000.0,4514000.0,4471000.0,5767.56572806,-0.02%
2019-03-21,4491000.0,4533000.0,4563000.0,4411000.0,9074.41770787,-0.93%
2019-03-20,4533000.0,4486000.0,4535000.0,4457000.0,7162.39960891,1.05%
2019-03-19,4486000.0,4457000.0,4496000.0,4442000.0,6628.55821296,0.65%
2019-03-18,4458000.0,4425000.0,4484000.0,4415000.0,9501.14160892,0.75%
2019-03-17,4425000.0,4445000.0,4448000.0,4384000.0,4051.52761754,-0.45%
2019-03-16,4445000.0,4360000.0,4492000.0,4354000.0,5146.01355993,1.95%
2019-03-15,4359000.0,4337000.0,4382000.0,4325000.0,7102.63937061,0.51%
2019-03-14,4337000.0,4325000.0,4388000.0,4285000.0,9702.14149201,0.28%
2019-03-13,4325000.0,4326000.0,4369000.0,4294000.0,8246.29814077,-0.02%
2019-03-12,4326000.0,4336000.0,4362000.0,4269000.0,10293.99529849,-0.23%
2019-03-11,4337000.0,4336000.0,4374000.0,4292000.0,10955.38444468,0.02%
2019-03-10,4336000.0,4350000.0,4353000.0,4306000.0,7251.47664633,-0.32%
2019-03-09,4352000.0,4310000.0,4396000.0,4287000.0,9813.71927923,0.97%
2019-03-08,4310000.0,4289000.0,4358000.0,4234000.0,10012.80844409,0.49%
2019-03-07,4289000.0,4260000.0,4308000.0,4258000.0,5130.4641732,0.68%
2019-03-06,4260000.0,4248000.0,4297000.0,4210000.0,5280.01187718,0.28%
2019-03-05,4249000.0,4155000.0,4264000.0,4132000.0,7840.0875585,2.26%
2019-03-04,4155000.0,4239000.0,4257000.0,4120000.0,6152.05869422,-1.98%
2019-03-03,4239000.0,4253000.0,4262000.0,4215000.0,2857.93732777,-0.33%
2019-03-02,4253000.0,4248000.0,4267000.0,4205000.0,2997.96422112,0.12%
2019-03-01,4248000.0,4240000.0,4265000.0,4230000.0,3231.98857514,0.19%
2019-02-28,4240000.0,4259000.0,4321000.0,4201000.0,7139.12200606,-0.45%
2019-02-27,4259000.0,4229000.0,4271000.0,4145000.0,6561.25383115,0.71%
2019-02-26,4228000.0,4255000.0,4266000.0,4206000.0,6237.94973547,-0.63%
2019-02-25,4255000.0,4178000.0,4265000.0,4177000.0,7140.02952849,1.84%
2019-02-24,4178000.0,4479000.0,4554000.0,4165000.0,10822.98110481,-6.72%
2019-02-23,4479000.0,4344000.0,4494000.0,4319000.0,4954.50746453,3.11%
2019-02-22,4346000.0,4327000.0,4369000.0,4319000.0,4028.81050111,0.44%
2019-02-21,4328000.0,4315000.0,4398000.0,4291000.0,7641.80816629,0.30%
2019-02-20,4315000.0,4259000.0,4333000.0,4219000.0,5067.51108128,1.31%
2019-02-19,4259000.0,4236000.0,4338000.0,4150000.0,9217.25757906,0.54%
2019-02-18,4236000.0,4040000.0,4260000.0,4027000.0,9883.41843537,4.85%
2019-02-17,4040000.0,4002000.0,4094000.0,3986000.0,6462.47621724,0.95%
2019-02-16,4002000.0,3983000.0,4030000.0,3982000.0,4941.13288261,0.48%
2019-02-15,3986000.0,3983000.0,4039000.0,3979000.0,4199.89299262,0.08%
2019-02-14,3984000.0,3983000.0,3992000.0,3967000.0,2817.99053119,0.03%
2019-02-13,3983000.0,3980000.0,4017000.0,3962000.0,3675.48976826,0.08%
2019-02-12,3981000.0,3986000.0,4020000.0,3957000.0,3922.74039034,-0.13%
2019-02-11,3986000.0,4023000.0,4035000.0,3962000.0,3690.35442515,-0.92%
2019-02-10,4023000.0,3997000.0,4030000.0,3937000.0,4852.85159907,0.65%
2019-02-09,3998000.0,4007000.0,4038000.0,3968000.0,4099.33222543,-0.22%
2019-02-08,4009000.0,3783000.0,4075000.0,3768000.0,8694.60592483,5.97%
2019-02-07,3783000.0,3791000.0,3800000.0,3776000.0,4630.81677589,-0.21%
2019-02-06,3791000.0,3835000.0,3844000.0,3756000.0,4564.88792233,-1.15%
2019-02-05,3835000.0,3822000.0,3845000.0,3814000.0,3536.64920363,0.34%
2019-02-04,3822000.0,3821000.0,3849000.0,3792000.0,2847.99607841,0.03%
2019-02-03,3821000.0,3853000.0,3861000.0,3794000.0,2089.51667463,-0.83%
2019-02-02,3855000.0,3816000.0,3870000.0,3796000.0,2189.96461132,1.02%
2019-02-01,3816000.0,3775000.0,3825000.0,3735000.0,3535.66565154,1.09%
2019-01-31,3775000.0,3810000.0,3845000.0,3752000.0,5907.05089757,-0.92%
2019-01-30,3810000.0,3796000.0,3855000.0,3769000.0,7619.50824424,0.37%
2019-01-29,3795000.0,3828000.0,3841000.0,3730000.0,4037.5905587,-0.86%
2019-01-28,3828000.0,3950000.0,3952000.0,3775000.0,5807.39699502,-3.09%
2019-01-27,3951000.0,3963000.0,3975000.0,3900000.0,2879.05223312,-0.30%
2019-01-26,3963000.0,3957000.0,4039000.0,3934000.0,3770.71441776,0.15%
2019-01-25,3957000.0,3982000.0,3994000.0,3911000.0,4594.53577314,-0.63%
2019-01-24,3983000.0,3997000.0,4000000.0,3941000.0,4413.84065077,-0.35%
2019-01-23,3996000.0,4013000.0,4029000.0,3973000.0,4397.65303735,-0.42%
2019-01-22,4013000.0,3973000.0,4045000.0,3886000.0,6366.1518058,1.01%
2019-01-21,3973000.0,3985000.0,4001000.0,3937000.0,4739.10320572,-0.30%
2019-01-20,3984000.0,4115000.0,4135000.0,3913000.0,4635.17392144,-3.18%
2019-01-19,4115000.0,4048000.0,4188000.0,4040000.0,4320.72451794,1.66%
2019-01-18,4046000.0,4075000.0,4080000.0,4022000.0,4470.59388512,-0.71%
2019-01-17,4075000.0,4052000.0,4088000.0,4002000.0,5735.32175195,0.57%
2019-01-16,4052000.0,4034000.0,4100000.0,4014000.0,5635.84626852,0.45%
2019-01-15,4034000.0,4098000.0,4116000.0,4002000.0,4819.99157761,-1.56%
2019-01-14,4098000.0,3966000.0,4141000.0,3951000.0,4950.8678849,3.33%
2019-01-13,3963000.0,4098000.0,4102000.0,3940000.0,3318.31923108,-3.29%
2019-01-12,4098000.0,4101000.0,4140000.0,4043000.0,3247.57216084,-0.07%
2019-01-11,4101000.0,4086000.0,4149000.0,4029000.0,5325.27940583,0.37%
2019-01-10,4087000.0,4460000.0,4487000.0,4060000.0,10233.89728557,-8.36%
2019-01-09,4458000.0,4481000.0,4510000.0,4431000.0,4477.80053429,-0.51%
2019-01-08,4480000.0,4498000.0,4577000.0,4420000.0,5089.28053387,-0.40%
2019-01-07,4499000.0,4519000.0,4550000.0,4450000.0,4307.10019813,-0.44%
2019-01-06,4520000.0,4294000.0,4551000.0,4270000.0,4835.56400675,5.26%
2019-01-05,4294000.0,4304000.0,4345000.0,4270000.0,3332.94892431,-0.23%
2019-01-04,4303000.0,4285000.0,4328000.0,4231000.0,5455.72943421,0.42%
2019-01-03,4284000.0,4348000.0,4360000.0,4251000.0,4683.66209758,-1.47%
2019-01-02,4347000.0,4288000.0,4366000.0,4241000.0,5413.33304643,1.38%
2019-01-01,4288000.0,4200000.0,4297000.0,4130000.0,3806.56039475,2.10%
2018-12-31,4200000.0,4294000.0,4322000.0,4129000.0,4319.65438521,-2.19%
2018-12-30,4291000.0,4190000.0,4335000.0,4153000.0,4820.06273912,2.41%
2018-12-29,4200000.0,4338000.0,4388000.0,4166000.0,5249.20699964,-3.18%
2018-12-28,4338000.0,4127000.0,4380000.0,4043000.0,9044.90073346,5.11%
2018-12-27,4124000.0,4292000.0,4334000.0,4062000.0,6387.12492085,-3.91%
2018-12-26,4293000.0,4243000.0,4349000.0,4157000.0,7965.54551542,1.18%
2018-12-25,4243000.0,4537000.0,4553000.0,4138000.0,8603.02466497,-6.48%
2018-12-24,4539000.0,4436000.0,4700000.0,4425000.0,11018.72955822,2.32%
2018-12-23,4439000.0,4465000.0,4549000.0,4369000.0,7458.50412788,-0.58%
2018-12-22,4464000.0,4333000.0,4494000.0,4272000.0,7007.24216643,3.02%
2018-12-21,4333000.0,4552000.0,4733000.0,4243000.0,16822.18191833,-4.81%
2018-12-20,4552000.0,4127000.0,4637000.0,4090000.0,16481.71245495,10.30%
2018-12-19,4124000.0,4092000.0,4400000.0,4054000.0,12333.94328952,0.78%
2018-12-18,4088000.0,3921000.0,4110000.0,3848000.0,7666.87337544,4.26%
2018-12-17,3923000.0,3636000.0,3973000.0,3625000.0,9103.62714974,7.89%
2018-12-16,3637000.0,3620000.0,3700000.0,3612000.0,3542.84499551,0.47%
2018-12-15,3619000.0,3641000.0,3685000.0,3562000.0,4034.72846031,-0.60%
2018-12-14,3642000.0,3721000.0,3777000.0,3595000.0,5889.21194184,-2.12%
